OCTOBER 12|Our righteous Father Symeon the New Theologian.|0
OCTOBER 12|Our righteous and God-bearing Father Theosebius of Arsinoe in Cyprus.|0
OCTOBER 12|The Holy 4,966 Confessors and Martyrs in Africa, among whom were the Bishops Felix and Cyprian.|0
OCTOBER 12|Our Father among the Saints Fiac, Bishop of Leinster in Ireland.|0
OCTOBER 12|Saint Edwin, King ofNorthumbria and Martyr.|0
OCTOBER 12|Our righteous Fathers Amphilochius, Macarius, Tarasius, and Theodosius of Glushitsa.|0
OCTOBER 13|Our Most Holy Lady, the Theotokos and Ever-virgin Mary, the Synaxis of whose Icon called Keeper of the Portal we celebrate.|1
OCTOBER 13|The Holy Martyrs Carpus, Bishop of Thyatira, Papylus his deacon, Agathodorus their servant, and Agathonica, sister of Saint Papylus.|0
OCTOBER 13|The Holy Martyr Florentius of Thessalonica.|0
OCTOBER 13|The Holy Martyr Dioscorus of Skenopolis in Egypt.|0
OCTOBER 13|Our righteous Father Nicetas of Paphlagonia, the Patrician and Confessor.|0
OCTOBER 13|The Holy Martyr Benjamin of Persia, the Deacon.|0
OCTOBER 13|The Holy Martyr Antigonus.|0
OCTOBER 13|The Holy New Martyr Zlata.|0
OCTOBER 13|The Holy Martyrs Faustus, Januarius, and Martial of Cordova.|0
OCTOBER 13|Our righteous Father Venantius, Abbot of the Monastery of Saint Martin in Tours.|0
OCTOBER 13|Our righteous Father Benjamin of the Kiev Caves.|0
OCTOBER 13|Our righteous Father Anthony, Metropolitan of Chqondidi in Georgia, and his disciple James, the Priest-monk.|0
OCTOBER 13|The Holy New Hieromartyrs Benjamin, Archimandrite of the Solovki Monastery, and Benjamin, Bishop ofUfa.|0
OCTOBER 14|The Holy Martyrs Nazarius, Gervasius, Protasius, and Celsus.|1
OCTOBER 14|Our righteous Father Cosmas the Hymnographer, Bishop of Ma1uma.|0
OCTOBER 14|The Holy Hieromartyr Silvan the Elder of Gaza, the Bishop, and the Holy 40 Martyrs from Egypt and Palestine beheaded with him.|0
OCTOBER 14|The Holy Martyr Peter Absalom of Eleutheropolis in Palestine.|0
OCTOBER 14|Our righteous Mother Paraskeve the New of Thrace.|0
OCTOBER 14|Our Father among the Saints Ignatius the New, the Wonderworker, Archbishop of Methymna.|0
OCTOBER 14|The Righteous Martyr Paraskeve of Rome, whose miracle in Chios in the year 1442 we commemorate.|0
OCTOBER 14|The Holy Hieromartyr Gaudentius, Bishop of Rimini.|0
OCTOBER 14|Our Father among the Saints Burchard of Wessex, First Bishop of Wurzburg.|0
OCTOBER 14|Our righteous Father Nicholas Svyatosha, Prince of Chernigov, Wonderworker of the Kiev Caves.|0
OCTOBER 14|Our righteous Father Cosmas of Yakhroma.|0
OCTOBER 14|The Holy New Hieromartyr Nazarius, Metropolitan of Kuta1si in Georgia.|0
OCTOBER 15|Our Most Holy Lady) the Theotokos and Ever-virgin Mary, the Synaxis of whose Icon called Multiplier of Wheat we celebrate.|1
OCTOBER 15|The Holy Hieromartyr Lucian, Presbyter of Antioch the Great.|0
OCTOBER 15|Our righteous Father Sabine the Bishop.|0
OCTOBER 15|Our righteous Father Barsus the Confessor, Bishop of Edessa.|0
OCTOBER 15|An Anonymous Martyred Monk.|0
OCTOBER 15|Our righteous Father Euthymius the New of Ancyra,|0
OCTOBER 15|Founder of the Monastery of the Doves near Thessalonica.|0
OCTOBER 15|Our righteous Mother Thecla of Wimborne, Abbess of Kitzingen.|0
OCTOBER 15|The Holy Martyr Rostislav, Prince of Moravia.|0
OCTOBER 15|The Righteous Martyr Lucian of the Kiev Caves.|0
OCTOBER 15|Our Father among the Saints John, Bishop of Suzdal.|0
OCTOBER 15|Saint Dionysius, Archbishop of Suzdal.|0
OCTOBER 16|The Holy Martyr Longinus the Centurion, and his fellow Martyrs Isaurus and Aphrodisius.|1
OCTOBER 16|The Holy Martyrs Leontius, Dometius, Terence, and Domninus.|0
OCTOBER 16|Our righteous Father Malus.|0
OCTOBER 16|The Holy Martyrs Martinian and Saturian and their two brethren, and Maxima the Virgin, in North Africa.|0
OCTOBER 16|Our righteous Father Gall the Abbot, disciple of Saint Columban.|0
OCTOBER 16|Saint Lull, Bishop of Mainz.|0
OCTOBER 16|Our righteous Mother Eupraxia the Abbess, who in the world had been Euphrosyne, Princess of Pskov.|0
OCTOBER 16|Our righteous Father Longinus the Gate-keeper of the Kiev Caves.|0
OCTOBER 16|Our righteous Father Longinus of Yarenga.|0
OCTOBER 16|The Holy New Hieromartyr Longinus, Priest of Kharkov.|0
OCTOBER 17|The Holy Prophet Hosea.|1
OCTOBER 17|The Holy Righteous Martyr Andrew in The Judgment.|0
OCTOBER 17|The Holy and just Lazarus the Friend of Christ, the recovery of whose Holy relics we commemorate.|0
OCTOBER 17|The Holy martyred brethren and Unmercenaries Cosmas and Damian, Leontius, Anthimus, and Eutropius, of Arabia.|0
OCTOBER 17|The Twenty Holy and wonderworking Unmercenaries, whose Synaxis we celebrate: The three pairs named Cosmas and Damian, those of Asia, those of Rome, and those of Arabia with their brethren Leontius, Anthimus, and Eutropius; Cyrus and John; Panteleimon and Hermolaus; and Samson, Diomedes, Mocius, Anicetus, Julian, Thalelleus, and Trypho.|0
OCTOBER 17|The Holy Martyr Susanna, Queen of Georgia.|0
OCTOBER 17|The Holy Martyr Shalva and the 10,000 Martyrs with him in Georgia.|0
OCTOBER 17|Our righteous Father Anthony of Leokhnovo.|0
OCTOBER 18|The Holy Apostle and Evangelist Luke.|1
OCTOBER 18|The Holy Martyr Marin us the Elder of Tarsus.|0
OCTOBER 18|Our righteous Father Julian Sabbas of the Euphrates.|0
OCTOBER 18|The Holy Hieromartyr Mnason, Bishop of Cyprus.|0
OCTOBER 18|The Holy 40 Children who were beheaded.|0
OCTOBER 18|The Holy New Martyrs Gabriel and Kyrmidoles of Egypt.|0
OCTOBER 18|The righteous Symeon, Theodore, and Euphrosyne, who founded the Monastery of the Great Cave in the Peloponnesus.|0
OCTOBER 18|Saint Gwen of Cornwall.|0
OCTOBER 18|Our righteous Father David of Serpukhov.|0
OCTOBER 18|Saint Peter, Metropolitan of Montenegro.|0
OCTOBER 19|The Holy Prophet Joel.|1
OCTOBER 19|The Holy Martyr Varus of Egypt and the Seven Martyrs with him.|0
OCTOBER 19|Our righteous Mother Cleopatra of Palestine and her son John.|0
OCTOBER 19|Our righteous and God-bearing Father John, Archpriest of Kronstadt and Wonderworker.|0
OCTOBER 19|The Holy Martyr Sadoth and the 120 Martyrs with him in Persia.|0
OCTOBER 19|Saint Leontius the Philosopher.|0
OCTOBER 19|The Holy Hieromartyrs Felix the Presbyter and Eusebius the Deacon.|0
OCTOBER 19|Our righteous Father John the Wonderworker of Rila.|0
OCTOBER 19|Our righteous Mother Frideswide of Oxford.|0
OCTOBER 20|The Holy Great Martyr Artemius.|1
OCTOBER 20|The Holy Martyrs Ebores and Enoes of Persia.|0
OCTOBER 20|The Holy Martyrs Zebinas, German us, Nicephorus, Antoninus, and Manatho the Virgin of Caesarea in Palestine.|0
OCTOBER 20|Our righteous and God-bearing Father Gerasimus the New Ascetic and Wonderworker of Cephalonia.|0
OCTOBER 20|Our righteous Mother Matrona, the Wonderworker of Chios.|0
OCTOBER 20|The righteous youth Artemius of Verkola.|0
OCTOBER 21|Our righteous Father Hilarion the Great of Palestine.|1
OCTOBER 21|The Holy Martyrs Gaius, Dasius, and Zoticus of Nicomedia.|0
OCTOBER 21|The Holy newly-appeared Martyrs Andrew, Stephen, Paul, and Peter.|0
OCTOBER 21|The Holy Martyrs Theodora and the Presbyter Socrates of Ancyra.|0
OCTOBER 21|The Holy Martyr Eucrates.|0
OCTOBER 21|Our righteous Father Philotheus of Mount Athos.|0
OCTOBER 21|The Holy Righteous Martyr Zacharias.|0
OCTOBER 21|Our righteous Father Baruch.|0
OCTOBER 21|The Holy Martyr Azes.|0
OCTOBER 21|The Holy New Martyr John of Monemvasia.|0
OCTOBER 21|Our righteous Father Christodulus of Patmos, the recovery of whose Holy relics we commemorate.|0
OCTOBER 21|Our righteous Fathers Barnabas and Hilarion of Cyprus.|0
OCTOBER 21|Our righteous Father Hilarion, Schemamonk of the Kiev Caves, Metropolitan of Kiev.|0
OCTOBER 21|Our righteous Father Hilarion of Meglin in Bulgaria, the recovery of whose Holy relics we commemorate.|0
OCTOBER 21|Our righteous Fathers Theophilus and James of Omucha.|0
OCTOBER 21|Our righteous Father Hilarion of Pskov.|0
OCTOBER 21|Saints Bessarion Saray, Hieromonk, and Sophronius of Cioara, the Confessors; Oprea of Salistie, the Martyr; and the Holy Priests and Confessors John of Gales and Moses Macinic of Sibiel in Transylvania.|0
OCTOBER 22|Our Most Holy Lady, the Theotokos and Ever-virgin Mary, the Synaxis of whose Kazan Icon we celebrate, wherein is commemorated the deliverance of the Orthodox Christians of Russia from the hands of the Poles in the year 1612.|1
OCTOBER 22|Our Father among the Saints Abercius the Wonderworker, Bishop ofHierapolis and Equal to the Apostles.|0
OCTOBER 22|The Holy Seven Youths of Ephesus: Maximilian, Jamblichus, Martinian, Dionysius, Antoninus, Exacustodian, and John.|0
OCTOBER 22|The Holy Martyrs Alexander the Bishop, Heraclius, Theodota, Glyceria, Anna, and Elizabeth.|0
OCTOBER 22|The Holy Martyr Zacharias.|0
OCTOBER 22|Our righteous Fathers Rufus and Lot of Egypt.|0
OCTOBER 22|The Holy Virgin Martyrs and sisters Nunilo and Alodia of Huesca in Spain.|0
OCTOBER 22|Our righteous Fathers Theodore and Paul of Rostov.|0
OCTOBER 22|The Holy New Hieromartyr Alexander, Archpriest of Cherkassy.|0
OCTOBER 23|The Holy Hieromartyr and Apostle James, the Brother of God and First Bishop of Jerusalem. Father Ignatius, Patriarch of Constantinople.|1
OCTOBER 23|Our righteous Father Macarius the Roman.|0
OCTOBER 23|Our righteous Father Nicephorus, Founder of the Monastery of Charsianus.|0
OCTOBER 23|Our righteous Father Petronius.|0
OCTOBER 23|The Holy Two Martyred Youths who were constrained to run over burning coals.|0
OCTOBER 23|The Holy Martyrs Servandus and Germanus of Cadiz in Spain.|0
OCTOBER 23|Our righteous Father James of Borovichi, the Wonderworker, the recovery of whose Holy relics we commemorate.|0
OCTOBER 24|Our Most Holy Lady, the Theotokos and Ever-virgin Mary, the Synaxis of whose Icon called Joy of All that Sorrow  we celebrate.|1
OCTOBER 24|The Holy Great Martyrs Arethas, Abraham, Ruhayma, Habsa, Hayya, Hayya, and the multitude martyred with them in Najran of Arabia Felix.|0
OCTOBER 24|A Woman and her Child martyred with Saint Arethas.|0
OCTOBER 24|The righteous Elesbaan, King of Ethiopia, who became an anchorite.|0
OCTOBER 24|The Holy Martyr Sebastiana of Heraclea in Thrace.|0
OCTOBER 24|The Holy Martyrs Mark, Soterichus, and Valentinus of Asia Minor.|0
OCTOBER 24|The Holy Martyr Acacius the Presbyter.|0
OCTOBER 24|The Holy Martyr Nerdon.|0
OCTOBER 24|Our Father among the Saints Maglorius, Bishop of Dolin Brittany.|0
OCTOBER 24|Our righteous Father Arethas the Recluse of the Kiev Caves.|0
OCTOBER 24|Our righteous Father John the Recluse of the Pskov Caves.|0
OCTOBER 24|The Holy New Hieromartyr Laurence, Bishop of Balaknin.|0
OCTOBER 25|The Holy Martyrs and Notaries Marcian and Martyrius, disciples of Saint Paul the Confessor.|1
OCTOBER 25|The Holy Martyrs Anastasius, Valerinus, Sabine, Valerius, and Chrysaphius.|0
OCTOBER 25|Saint Tabitha, whom Saint Peter raised from the dead.|0
OCTOBER 25|Our righteous Father George, Bishop of Amastris and Composer of Canons.|0
OCTOBER 25|The Holy Martyrs Pappias, Diodore, and Claudian of Pamphylia.|0
OCTOBER 25|The Holy Martyrs Faustus, Basil, and Lucian.|0
OCTOBER 25|The Holy Martyrs Nicephorus and Stephen.|0
OCTOBER 25|Saints Philadelphus and Polycarp.|0
OCTOBER 25|Our righteous Father Macarius, Bishop of Paphos in Cyprus.|0
OCTOBER 25|The Holy Two Martyrs of Thrace who were crushed between two rocks.|0
OCTOBER 25|The Holy Martyrs Crispin and Crispinian of Soissons in Gaul.|0
OCTOBER 25|Saint Fronto, Bishop of Perigeux in Gaul.|0
OCTOBER 25|Our Father among the Saints Gaudentius, Bishop of Brescia.|0
OCTOBER 25|Our righteous Fathers Martyrius the Deacon and Martyrius the Recluse of the Kiev Caves.|0
OCTOBER 26|The Holy and glorious Great Martyr Demetrius, the Wonderworker and Myrrh-streamer.|1
OCTOBER 26|The Holy Martyrs Artemidorus and Basil.|0
OCTOBER 26|The Holy Martyr Leptina.|0
OCTOBER 26|The Holy Martyr Glycan.|0
OCTOBER 26|The Holy New Righteous Martyr Joasaph, disciple of Saint Niphon of Constantinople.|0
OCTOBER 26|The Holy Confessor Quodvultdeus, Bishop of Carthage.|0
OCTOBER 26|Our Father among the Saints Cedd, Bishop of the East Saxons.|0
OCTOBER 26|Our righteous Father Athanasius of Medicium Monastery.|0
OCTOBER 26|Our righteous Father Theophilus of the Kiev Caves, Archbishop of Novgorod.|0
OCTOBER 26|Our righteous Father Anthony, Bishop of Vologda.|0
OCTOBER 26|Our righteous Father Demetrius of Bulgaria.|0
OCTOBER 26|The Holy New Hieromartyr Demetrius, Archimandrite of Voronezh.|0
OCTOBER 26|The Holy New Hieromartyr Demetrius, Priest of Mikhailovskoe, and his godly wife Alexandra.|0
OCTOBER 27|The Holy Martyr Nestor of Thessalonica.|1
OCTOBER 27|The Holy Martyrs Capitolina and Erotei's, her handmaid, of Caesarea in Cappadocia. Father among the Saints Cyriacus, Patriarch of  Constantinople.|0
OCTOBER 27|Saint Procia, the wife of Pilate.|0
OCTOBER 27|The Holy Martyrs Vincent and Sabina and Christeta his sisters of Avila in Spain.|0
OCTOBER 27|Our righteous Father Nestor the Chronicler of the Kiev Caves.|0
OCTOBER 27|The blessed Andrew, Prince of Smolensk, the recovery of whose Holy relics we commemorate.|0
OCTOBER 28|The Holy Martyrs Terence and Neonilla and their children: Nitas, Sarbelus, Hierax, Theodulus, Phocas, Beles, and Eunice.|1
OCTOBER 28|Our righteous Father Stephen the Sabbaite, the Bishop.|0
OCTOBER 28|The Holy Martyrs Terence, Africanus, Maximus, Pompey, and 36 others, of Carthage.|0
OCTOBER 28|Saint Firmilian, Bishop of Caesarea in Cappadocia.|0
OCTOBER 28|Saint Melchion the Philosopher, Presbyter of Antioch.|0
OCTOBER 28|Saint Febronia, daughter of Heraclius the Emperor.|0
OCTOBER 28|The Holy Hieromartyr Cyriacus, Patriarch of Jerusalem, who manifested the precious Cross, and the Holy Martyrs Anna his mother, and Edalom.|0
OCTOBER 28|Saint Athanasius, Patriarch of Constantinople.|0
OCTOBER 28|The Holy New Martyrs Angelis, Manuel, George, and Nicholas of Crete.|0
OCTOBER 28|Saint Paraskeve of Iconium.|0
OCTOBER 28|Saint Honoratus, Bishop of Vercelli.|0
OCTOBER 28|Saint Faro, Bishop of Meaux in Gaul.|0
OCTOBER 28|The Holy Hieromartyr Neophytus, Bishop of Urbnisi in Georgia.|0
OCTOBER 28|Saint Arsenius the First, Archbishop of Serbia.|0
OCTOBER 28|Saint Nestor the Unlettered of the Kiev Caves.|0
OCTOBER 28|Our righteous Father Job of Pochaev.|0
OCTOBER 28|Saint Demetrius, Metropolitan of Rostov.|0
OCTOBER 28|Saint Theophilus of the Kiev Caves, the Fool for Christ's sake.|0
OCTOBER 28|The Holy New Hieromartyrs Demetrius, Demetrius, and Michael Lektorsky, Priests in Russia.|0
OCTOBER 28|Saint Arsenius the Healer of Cappadocia.|0
OCTOBER 29|The Holy Righteous Martyr Anastasia of Rome.|1
OCTOBER 29|Our righteous Father Abramius of Mesopotamia and his niece Mary.|0
OCTOBER 29|The Holy Martyrs Cyril, Minas, and Minaius.|0
OCTOBER 29|The Holy Martyr Sabbas the Commander.|0
OCTOBER 29|Our righteous Mother Anna of Constantinople, who was renamed Euphemianus.|0
OCTOBER 29|The Holy Martyr Melitene.|0
OCTOBER 29|The Holy New Hieromartyr Athanasius of Attalia.|0
OCTOBER 29|The New Righteous Martyr Timothy of Esphigmenou.|0
OCTOBER 29|Our righteous Mother Ermelinda of Meldaert in Belgium.|0
OCTOBER 29|Our righteous Father Serapion of Zarzma in Georgia.|0
OCTOBER 29|Our righteous Father Abramius the Wonderworker Archimandrite of Rostov.|0
OCTOBER 29|Our righteous Father Abramius the Recluse of the Kiev Caves.|0
OCTOBER 30|The Holy Martyrs Zenobius and his sister Zenobia of Aegae in Cilicia.|1
OCTOBER 30|The Holy Hieromartyr Marcian, Bishop of Syracuse, disciple of the Holy Apostle Peter.|0
OCTOBER 30|The Holy Martyrs Alexander, Cronion, Julian, Macarius, and another 13, of Alexandria.|0
OCTOBER 30|The Holy Martyr Eutropia of Alexandria.|0
OCTOBER 30|The Holy Apostle Cleopas.|0
OCTOBER 30|Our righteous Father Joseph, Patriarch of Constantinople.|0
OCTOBER 30|The Holy Martyrs Asterius, Claudius, Neon, and their sister Neonilla, of Cilicia.|0
OCTOBER 30|The Holy Apostles of the Seventy: Tertius; Mark; Justus, who was also called Jesus; and Artemas.|0
OCTOBER 30|The Holy Nine Martyrs who were burned alive.|0
OCTOBER 30|The Holy Martyr Manuel.|0
OCTOBER 30|The Holy Martyr Dometius.|0
OCTOBER 30|A certain martyred executioner who believed in Christ.|0
OCTOBER 30|The Holy Martyr Marcellus the Centurion of Tangiers.|0
OCTOBER 30|The Holy Martyrs Claudius, Lupercus, and Victorius of Leon in Spain.|0
OCTOBER 30|Saint Stephen Milutin, King of Serbia, and his brother Dragutin and mother Helen.|0
OCTOBER 30|Saint Iotam Zedginidze of Georgia.|0
OCTOBER 31|The Holy Apostles of the Seventy: Stachys, Apelles, Amplias, Urban, Narcissus, and Aristobulus.|1
OCTOBER 31|The Holy Martyr Epimachus of Egypt.|0
OCTOBER 31|Our Father among the Saints James of Nisibis, Bishop of Mygdonia, one of the 318 Holy Fathers at Nicaea.|0
OCTOBER 31|A certain anonymous Confessor in Antioch during the reign of Julian the Apostate.|0
OCTOBER 31|The Holy Martyrs Stephen, Barnabas, Trophimus, Dorymedon, Cosmas, Damian, Sabbas, Bases, Abramius, and those with them.|0
OCTOBER 31|A Martyred Child whose head was crushed with a stone.|0
OCTOBER 31|The Holy 12 Maidens who were hanged in the midst of a courtyard.|0
OCTOBER 31|The Holy Martyrs Seleucus and his wife Stratonica, the Myrrh-streamers.|0
OCTOBER 31|The Holy Martyrs Epimachus and Gordian of Rome.|0
OCTOBER 31|The HolyThree Martyrs of Melitene.|0
OCTOBER 31|The Holy New Martyr Nicholas of Chios.|0
OCTOBER 31|The Holy Martyr Quintinus of Vermandois in Gaul.|0
OCTOBER 31|Our righteous Mother Maura of Constantinople.|0
OCTOBER 31|Our righteous Fathers Spyridon and Nicodemus, the|0
OCTOBER 31|Prosphora Bakers of the Kiev Caves.|0
OCTOBER 31|Our righteous Father Anatolius the Recluse of the Kiev Caves.|0
OCTOBER 31|The Holy 100,000 Martyrs of Tbilisi.|0
NOVEMBER 1|The Holy and wonderworking Unmercenaries Cosmas and Damian, the sons of SaintTheodota of Asia.|1
NOVEMBER 1|The Holy Women Martyrs Cyriaina and Juliana of Cilicia.|0
NOVEMBER 1|The Holy Martyrs Caesarius, Dasius, Sabbas, Sabinian, Agrippa, Adrian, and Thomas, in Damascus.|0
NOVEMBER 1|The Holy Hieromartyrs John the Bishop and James the Zealot, the Presbyter, of Persia.|0
NOVEMBER 1|The Holy Martyr Hermeningeld of Spain.|0
NOVEMBER 1|The Holy Martyrs Cyprian and Juliana.|0
NOVEMBER 1|The Holy New Righteous Martyr James of Mount Athos and his disciples James the Deacon and Dionysius the Monk.|0
NOVEMBER 1|Our righteous Father David of Euboia.|0
NOVEMBER 1|The Holy Martyr Benign us of Dijon in Gaul.|0
Saint Austremonius,|The Holy Martyrs Acindynus, Pegasius, Aphthonius, Elpidephorus, and Anempodistus of Persia.|1
Saint Austremonius,|The Holy Martyrs of senatorial rank in Sebastia.|0
Saint Austremonius,|The Holy Martyrs Eudoxius, Agapius, Atticus, Marinus, Oceanus, Eustratius, Carterius, Styrax, Nictopolion, and Tobias of Sebastia.|0
Saint Austremonius,|Our righteous Father Marcian of Cyrrhus in Syria.|0
Saint Austremonius,|The Holy Martyrs Kyriake, Domnina, and Domna.|0
Saint Austremonius,|The Holy New Hieromartyr Basil Luzgin.|0
Saint Austremonius,|The Holy New Hieromartyr Anempodistus, Hieromonk of the Holy Trinity - Saint Sergi us Lavra, and those with him.|0
NOVEMBER 3|The Holy Hieromartyrs Acepsimas the Bishop, Joseph the Presbyter, and Aethalas the Deacon of Persia.|1
NOVEMBER 3|The Holy Great Martyr George, the Consecration of whose Temple in Lydda we commemorate.|0
NOVEMBER 3|Our righteous Father Acepsimas of Cyrrhus in Syria.|0
NOVEMBER 3|Our righteous Father Theodore the Confessor, Bishop of Ancyra.|0
NOVEMBER 3|The Holy Martyrs Dasius, Severus, Andronas, Theodotus, and Theodota.|0
NOVEMBER 3|Our righteous Father Elias.|0
NOVEMBER 3|The Holy Nine Martyrs who were beheaded.|0
NOVEMBER 3|The Holy 28 Martyrs who were burnt alive.|0
NOVEMBER 3|Saint Hormisdas the Confessor, of the family of the Achemenides in Persia.|0
NOVEMBER 3|The Holy New Hieromartyr George of Neapolis.|0
NOVEMBER 3|The Innumerable Martyrs of Saragossa in Spain.|0
NOVEMBER 3|Saint Snandulia of Persia.|0
NOVEMBER 3|The Holy Virgin Martyr Winifred of Holywell in Wales.|0
NOVEMBER 3|Saint Hubert, First Bishop of Liege in Belgium.|0
NOVEMBER 3|Our righteous Fathers William and Acheric of the Vosges Mountains in France.|0
NOVEMBER 3|Our righteous Mother Anna the Abbess, former Princess of Kiev.|0
NOVEMBER 3|Our righteous Father Nicholas the Hymnographer, the Luminary of the Georgians.|0
NOVEMBER 3|The Holy New Hieromartyrs George, Priest of Plastunovskaya, and George, Priest of Voronezh.|0
NOVEMBER 4|Our righteous Father Joannicius the Great of Mount Olympus.|1
NOVEMBER 4|The Holy Hieromartyrs Nicander, Bishop of Myra, and Hermias the Presbyter, who were ordained by the Holy Apostle Titus.|0
NOVEMBER 4|The Holy Martyr Porphyrius of Ephesus.|0
NOVEMBER 4|The Holy and most pious Emperor John Vatatzes the Merciful.|0
NOVEMBER 4|The Holy Martyrs Vitalis and Agricola of Bologna.|0
NOVEMBER 4|Our righteous Father !vlercurius, Faster of the Kiev Caves.|0
NOVEMBER 4|The blessed Simon of Yurievets, the Fool for Christ's sake.|0
NOVEMBER 4|Our righteous Father Nicander of Gorodnozersk.|0
NOVEMBER 4|Our Father among the Saints Paul, Metropolitan of Tobolsk.|0
NOVEMBER 5|The Holy Martyrs Galaction and Episteme.|1
NOVEMBER 5|The Holy Apostles of the Seventy: Hermas; Patrobas; Linus, First Bishop of Rome; Gaius; and Philologus.|0
NOVEMBER 5|The Holy Martyrs of Palestine: Domninus, Timothy, Theophilus, Theotimus, Dorotheus the Presbyter, Eupsychius, Carterius, Silvan of Gaza, the Bishop, and Pamphilus.|0
NOVEMBER 5|Our righteous Father Gregory the Confessor, Archbishop of Alexandria.|0
NOVEMBER 5|The Holy Martyr Agathangelus.|0
NOVEMBER 5|The Holy Hieromartyr Castor the Bishop.|0
NOVEMBER 5|Our Father among the Saints Jonas the Wonderworker, Archbishop of Novgorod.|0
NOVEMBER 6|Our Father among the Saints Paul the Confessor, Archbishop of Constantinople.|1
NOVEMBER 6|Our righteous Father Luke of Tauromenium in Sicily.|0
NOVEMBER 6|Saint Paul of Corinth, the Fool for Christ's sake.|0
NOVEMBER 6|The Holy Righteous Martyr Nicander.|0
NOVEMBER 6|Our righteous Father Illtyd of Llanilltyd Fawr in Wales.|0
NOVEMBER 6|Our righteous Father Demetrianus, Bishop of Cytheria in Cyprus.|0
NOVEMBER 6|Our righteous Father Barlaam the Wonderworker of Khutyn.|0
NOVEMBER 6|Our righteous Father Luke the Steward of the Kiev Caves.|0
NOVEMBER 6|Our Father among the Saints German us, Archbishop of Kazan.|0
NOVEMBER 6|Our righteous Father Barlaam of Keret.|0
NOVEMBER 6|The Holy New Righteous Martyrs of Sarov: Anatolius, Basil, Hierotheus, Isaacius, and Rufinus.|0
NOVEMBER 6|The Holy New Martyr Gregory the Cross-bearer.|0
NOVEMBER 7|The Holy 33 Martyrs of Melitene: Hieron, Anicetus, Athanasius, Barachius, Callimachus, Callinicus, Castricius, Claudian, Dorotheus, Dulcitius, Epiphanius, Eugene, Eutychius, Gigantius, Hesychius, Longinus, Mamas, Maximian, Nicander, Nicon, Ostrychius, Theagenes, Themelius, Theodochus, Theodore, Theodotus, Theodulus, Theophilus, Valerius, and Xanthias.|1
NOVEMBER 7|Our righteous Father Lazarus the Wonderworker of Mount Galesion.|0
NOVEMBER 7|The Holy Martyrs Melasippus, Cassina, and Anthony their son, and the Holy 40 Children converted by their martyrdom at Ancyra.|0
NOVEMBER 7|The Holy Martyrs Auctus, Taurion, and Thessalonica at Amphibolis in Macedonia.|0
NOVEMBER 7|Saint Athenodorus the Bishop, brother of Saint Gregory the Wonderworker.|0
NOVEMBER 7|The Holy Martyr Alexander of Thessalonica.|0
NOVEMBER 7|Our Father among the Saints Willibrord of Northumbria, Bishop of Utrecht and Enlightener of Friesland.|0
NOVEMBER 7|Our righteous Father Zosimas of Vorbozomba.|0
NOVEMBER 7|Our righteous Father Cyril of Novozersk, the recovery of whose Holy relics we commemorate.|0
NOVEMBER 7|The Holy New Hieromartyrs Cyril, Metropolitan of Kazan, and Joseph, Metropolitan of Petrograd.|0
NOVEMBER 8|The Supreme Commanders Michael, Gabriel, and Raphael, and the other bodiless and heavenly orders: Seraphim, Cherubim, Thrones, Dominions, Powers, Authorities, Principalities, Archangels, and Angels, whose Synaxis we celebrate.|1
NOVEMBER 8|The Holy Four Crowned Martyrs of Rome, Claudius,|0
NOVEMBER 8|Nicostratus, Symphorian, and Castorius, with their fellow Martyr Simplicius.|0
NOVEMBER 8|Our righteous Father Clarus of Tours, disciple of Saint Martin.|0
NOVEMBER 8|Our righteous Mother Martha, Princess of Pskov.|0
NOVEMBER 8|Our Father among the Saints Philaret the New Confessor, Metropolitan of New York.|0
NOVEMBER 9|The Holy Martyrs Onesiphorus and Porphyrius.|1
NOVEMBER 9|Our righteous Mother Matrona of Constantinople.|0
NOVEMBER 9|Our Father among the Saints Nectarius of Aegina, Metropolitan of Penta polis, the Wonderworker.|0
NOVEMBER 9|Our righteous Mother Theoctiste of Lesbos.|0
NOVEMBER 9|The Holy women Eustolia of Rome, and Sopatra, daughter of the Emperor Maurice.|0
NOVEMBER 9|The Holy Martyr Anthony of Apamea in Syria.|0
NOVEMBER 9|The Holy Martyrs Christopher and Maura.|0
NOVEMBER 9|The Holy Martyrs Narses and Artemon.|0
NOVEMBER 9|Our righteous Father John the Short of Egypt.|0
NOVEMBER 9|Our righteous Father Helladius.|0
NOVEMBER 9|Our righteous Father Symeon Metaphrastes.|0
NOVEMBER 9|Our righteous and God-bearing Fathers Euthymius and Neophytus, Founders of Docheiariou Monastery.|0
NOVEMBER 9|Saint Benignus, Bishop of Armagh, disciple of Saint Patrick.|0
NOVEMBER 9|Our righteous Father Onesiphorus the Confessor of the Kiev Caves.|0
NOVEMBER 10|The Holy ApostlesNof the Seventy: Olympas, Rodion, Sosipater, Tertius, Erastus, and Quartus.|1
NOVEMBER 10|The Holy Martyr Orestes of Tyana in Cappadocia.|0
NOVEMBER 10|Our righteous FatherTheosterictus of Symbola.|0
NOVEMBER 10|Our righteous Father Nonnus the Bishop, who catechized Saint Pelagia.|0
NOVEMBER 10|The Holy Hieromartyr Milus the Bishop in Persia and his two disciples.|0
NOVEMBER 10|The Holy Martyrs Calliopius, Nirus, and Orion.|0
NOVEMBER 10|The Holy Great Martyr George, whose deliverance from the torture-wheel we commemorate.|0
